,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1,,0.2935069967475362,1.9358662223206877,-1.6269754621250618,1.6524673883568743,-2.6013178282161404,-1.2372539123461017,1.4621572655620512,0.07375450701542385,-1.3582182571204051,-0.29338754966225833,-0.9369128268040001,0.05252588099923631,-0.9518913976145151,-2.461186965614235,-0.35634565380550604,-2.0168134515711116,-1.6547558902993482,-0.14961543319934956,0.2562678458276478,-1.1543999598624595,-1.0264308886504698,-1.2646294562365894,-0.8979975287333153,-0.3368396237466766,-0.017759159883393726,-0.690283783008171,-0.2370578160786627,-0.631861588570115,-0.7629270054766896,-0.9555887013650869,-1.5751374560187947,-0.7895639063489075,-1.2668096008979877,-0.22299807270076097,-0.43125394641310544,-0.22244299683304722,-0.9792535869481029,-0.4827631566277858,-2.099129008511835,-0.6717484858367587,-0.7121443463050122,-0.706604890865637,-0.9149699140446939,-0.5606131338391713,-0.40500879284326446
2,0.2935069967475362,,0.530194550424885,-1.4996935437836656,0.6797601046534533,-2.239340479262405,-0.4128892912891689,0.8291289985441814,-0.14223870080173823,-2.3059584624999827,-0.6566198581451504,-0.9180877586551794,-0.5173278211843935,-1.3565461117806623,-3.3305413406722666,-0.7770385676577364,-1.7993307884983727,-1.617927148654883,-0.8258696760223606,0.14751136248863575,-1.7888890373101238,-0.8727281660710604,-1.2502631541407994,-1.5427569214203236,-1.0261170502733363,-0.3938884604179062,-0.44705501893151706,-0.6051417152614487,-0.9979869849478232,-0.8711464411465029,-0.8060738749044474,-1.5313835825900923,-1.1420325030848122,-0.8700946315552861,-0.9850923533796916,-0.5613561413541917,-0.2984701888727256,-1.7829387206178622,-0.9760933567629115,-1.610484334473093,-0.9966307997452625,-1.1926675024274023,-1.164271086643866,-1.0624903096207887,-0.2962531630360189,-0.991839844060201
3,1.9358662223206877,0.530194550424885,,-1.5625058062416493,1.4408229337016853,-2.5172675300107112,-0.7165922874114574,1.6499824557038114,0.3103111039002786,-1.213964297581078,-0.020880394253495888,-0.8209632208163349,0.22160256421158483,-0.6482610400526667,-2.6835060592112603,-0.08596516039916219,-1.658411803710779,-1.5684627053658629,-0.1357004659686664,0.23784910980371665,-1.5929179823188933,-0.8885021565548248,-1.0113260246658422,-0.8640362324375385,-0.3951946821689754,0.20067277247022997,-0.4487547551809185,0.022906486000275422,-0.42279116988686166,-0.5510297749537247,-0.5468653826142081,-1.0491573453923544,-0.5315483437836888,-0.8300322283785306,-0.31881774394773654,-0.08484741951822096,0.25245492918850987,-1.0209967261154311,-0.3131609501053901,-2.1261939318955934,-0.3261586082094388,-0.7088563589313209,-0.45517399415415755,-0.9290770798496719,-0.2596703031094041,-0.32209456032354034
4,-1.6269754621250618,-1.4996935437836656,-1.5625058062416493,,-0.7705871351818623,1.837129808656281,1.110298771586693,-0.88873588831115,-0.46054755894331034,-1.1222183463785111,-0.8035572644680039,-0.6883140501788311,-0.4138113804458243,-1.3243944580342022,-1.7833316229837763,-0.5883163967948503,-0.9964798703882846,-1.0445564579418156,-0.45290670388686544,-0.6514124326241704,-1.6797942304025082,-0.7708108572478097,-0.321419481061522,-0.6786328373342931,-1.5183086664694667,-0.5127716819283925,-0.362614923425587,-0.8189628222525901,-0.16023858516276163,-1.4241958522376548,-0.9361244605958091,-0.822336199933339,-0.8738649133410562,-1.3657276138600338,-0.5982938643108914,-0.5749724440065821,-0.7936000567745601,-1.4851625549202352,-0.8722054584540722,-1.3960921512262967,-0.47953107088583724,-1.3704655986500816,-0.5890074772883331,-1.5927194563533136,-1.3965385727660047,-1.0853302447571624
5,1.6524673883568743,0.6797601046534533,1.4408229337016853,-0.7705871351818623,,-1.6505583903056094,-0.6557896213877091,1.9679442522457886,1.3116561901227841,-0.48463300980825896,0.818106709018372,-0.005364037681604115,0.9933885590079485,0.09866555426363208,-1.1235902950261953,0.8860695335593703,-0.8886378191540749,-0.7802279169232416,0.9004417267700776,0.9548477776481874,0.16808940415022752,-0.10888991400503338,-0.033199409953854446,0.19589325583785278,0.8862491198166024,0.9477133183745804,0.5596874638835785,0.7048229242030528,0.2647791614630228,0.30455923272704166,0.4077684626075476,-0.5151782434827382,0.2839080970430955,-0.09114833347417944,0.59692587802138,0.8850954147337483,0.7444341799207744,-0.04508644724381922,0.4672808256762736,-1.022727614621722,0.5013037556901924,-0.05032863002084612,0.49765933096451453,0.6543093177043409,0.3100935322038089,0.7766457885964729
6,-2.6013178282161404,-2.239340479262405,-2.5172675300107112,1.837129808656281,-1.6505583903056094,,0.8642640482724124,-1.778592227511618,-1.0487743423972997,-2.0162252124611255,-1.509402094689634,-1.163705059463973,-1.3303083704625194,-2.2157236881247115,-2.741684230184766,-1.2322664259106413,-1.7064894819862144,-1.4709662640294543,-1.1688337793169452,-1.272363982813317,-2.51289046303051,-1.2789575509425366,-1.1519137331941824,-1.11057601588827,-2.0478488983410097,-1.2986998048181593,-1.2408093990889715,-1.4479007643944686,-0.7930858899839314,-1.9371719186102316,-1.3713196738564113,-1.5070764729446477,-1.2702835635662477,-1.6999025323199788,-1.322690769722478,-1.2099972122047182,-1.2352103184916605,-1.5454048850104025,-1.521352086569411,-1.7244280064077044,-1.2574183828921155,-1.5841520133335012,-1.2307759407732348,-1.5810666616952807,-1.9294175402265394,-1.3859458344981548
7,-1.2372539123461017,-0.4128892912891689,-0.7165922874114574,1.110298771586693,-0.6557896213877091,0.8642640482724124,,-0.6492126403316323,-0.8574479945990053,-2.233589772804885,-1.0986203086097222,-0.9593830656105978,-1.1669654646495962,-1.6565845540575466,-3.2656117999303635,-1.260217009070515,-1.9118978354792628,-1.1901496120314328,-1.0994800874435964,-0.7797641266416627,-2.4133975174010223,-0.9663698519551374,-1.058478822305902,-1.616801941728155,-2.0388905712245275,-0.8758296167731743,-0.5704658191635692,-1.2297980716214125,-1.051308548192852,-1.854799308909557,-1.3043701834923385,-1.3754732457407843,-1.3876178528796956,-1.5329156961195414,-1.2986054794712352,-0.9283620753390824,-0.7771432198945966,-2.1044867174573474,-1.388301741997954,-1.3490907005064918,-1.2918575970507786,-2.0069313357408447,-1.4307531261425424,-1.8239101721878455,-1.0656579370330155,-1.5743835968494633
8,1.4621572655620512,0.8291289985441814,1.6499824557038114,-0.88873588831115,1.9679442522457886,-1.778592227511618,-0.6492126403316323,,1.0963621415352092,-0.825500802990529,0.41406416859461426,-0.3882555442747023,0.7765954985248552,-0.2533207914507669,-1.7815037543480068,0.5167634608305207,-1.0655671911580644,-0.9350985090626341,0.5845346451741034,0.8084797755968602,-0.44767260426216593,-0.44247393888072234,-0.19251831259511218,-0.2944259619853197,0.46219692836978354,0.8663204697600584,0.39245232666129476,0.7246608435949602,0.07752512832609616,-0.14983179812004135,0.19251765457004344,-0.585761125421597,0.16484096979921695,-0.036798499772903136,0.3016174256589473,0.6300265475021916,0.7711535404672409,-0.3937483968502487,0.09590886800735614,-1.6168338130649509,0.11828883620035464,-0.24561828937241528,0.36327428860596994,0.2941616877652314,0.2394640952920039,0.5334807551861205
9,0.07375450701542385,-0.14223870080173823,0.3103111039002786,-0.46054755894331034,1.3116561901227841,-1.0487743423972997,-0.8574479945990053,1.0963621415352092,,0.3322582129597231,1.7436557478997752,0.5165773273629616,1.8017441719219696,0.947586138850192,-0.6488468530673563,1.7224994510573146,0.2952622017314021,-0.10158099954882323,1.7251997328346198,1.2833639908176826,0.5857098463923642,0.31642132634121956,0.8844164700272468,0.8554085315133678,0.9659995401098275,1.635542610909373,1.15859571391416,1.7930625689166748,1.164757557214219,0.7977386047770503,1.3756443045017588,1.1207985950843233,0.7677413788741975,0.4050137010444153,1.3678099999531423,1.8543057757314672,1.7133497109032145,0.7420820320475592,1.1814123607037568,-1.063127907523767,1.3674728025524618,0.5995760294397311,1.7282428031184665,1.2932536172156153,0.9064075514565066,1.6145994550485951
10,-1.3582182571204051,-2.3059584624999827,-1.213964297581078,-1.1222183463785111,-0.48463300980825896,-2.0162252124611255,-2.233589772804885,-0.825500802990529,0.3322582129597231,,0.19383509980388133,-1.265804634613691,-0.032262760357358644,0.7383165520196,-0.15139568564966902,0.4750813836311236,-0.04361134328142978,-1.6772640190650323,0.5734303832169785,-0.4294008157165364,0.2871096519907808,-1.3661142309110996,-0.03107543870283676,-0.11518705170321579,-0.565201302361728,0.6809351274792711,-0.5971816587946129,-0.16433486621949123,0.32290859506807373,-1.4003511206331372,0.28090088602168445,0.05159193829168702,0.18350892289836,-0.4315410142986425,-0.15682289929734658,0.7897079819995705,-0.21261623744789546,-0.5847796078423116,-0.42955384565165244,-1.79658943040429,0.5333282056010777,-1.0805504545532933,0.7263611805920929,-0.4950226769954337,-1.1528110127660836,0.452207688647334
11,-0.29338754966225833,-0.6566198581451504,-0.020880394253495888,-0.8035572644680039,0.818106709018372,-1.509402094689634,-1.0986203086097222,0.41406416859461426,1.7436557478997752,0.19383509980388133,,0.92013804683157,1.6405482142924097,1.0865135640480772,-0.7795869133846473,2.025981879049627,-0.0005703682922367392,-0.2792056268383518,1.66046296057419,0.9821311959582577,0.21662247645222102,0.8523827688576313,0.8148388358824665,1.0726854888190496,0.38649249836484195,1.5885889187462938,0.9003795242262032,1.2106968525837603,0.9059067481075233,0.6499864370019511,1.6476541624032934,1.0558079235953952,0.8035786090065568,-0.04085496114637996,1.3286849162698156,1.6135300587517383,1.4544347092095609,0.6581390733443843,1.2121115197898777,-0.5644158830714673,1.4672639613179954,0.4457762326562074,1.7482159018578183,1.2805327629728307,0.9504523260695936,0.9633772251067616
12,-0.9369128268040001,-0.9180877586551794,-0.8209632208163349,-0.6883140501788311,-0.005364037681604115,-1.163705059463973,-0.9593830656105978,-0.3882555442747023,0.5165773273629616,-1.265804634613691,0.92013804683157,,0.9099864983018457,-0.5031975899562413,-2.0898349764028,0.7718590099287288,-0.4667630545030888,-0.13167423040306472,0.6496539347089026,0.2740748320359982,-1.405129743693336,2.9458909523979724,-0.19684976484318528,0.4659797625283045,-0.4048493393288327,0.1883216561417342,0.12629040064111033,0.6181339689442917,0.9580794134245213,1.409828125563267,0.11453793425776544,0.497828952327486,0.6032121287229217,-0.7744578244557649,0.4784485057317529,0.3406041085047845,0.905788971683701,0.04133404568954668,0.8533797169658696,-0.41095606662645756,0.41702126330866657,0.5353114938138175,0.42594758623103096,0.07273937133554252,0.462879120919243,-0.4157310330972032
13,0.05252588099923631,-0.5173278211843935,0.22160256421158483,-0.4138113804458243,0.9933885590079485,-1.3303083704625194,-1.1669654646495962,0.7765954985248552,1.8017441719219696,-0.032262760357358644,1.6405482142924097,0.9099864983018457,,0.7652380223252254,-1.0738702543325813,1.6675342133800408,-0.11380975908841334,0.20672153033642815,1.4374307613128319,1.1397388924335883,0.01348803445364032,0.754020399814507,0.340340894971192,1.1324383339427226,0.23970148435313454,1.272851430140741,0.6538400468694633,1.94896886544283,1.1184908383459884,1.0110739196347744,1.3018712409015765,0.7157094008156031,0.7327706641058729,-0.03095535304903439,1.2177106687469996,1.362928445832542,1.7425742742944441,0.8486211505801795,1.3623870322982856,-1.067049943464939,1.592397166251362,0.8009319530085054,1.5679098264766103,0.6467217757895155,1.2256437188942229,0.9576044640507071
14,-0.9518913976145151,-1.3565461117806623,-0.6482610400526667,-1.3243944580342022,0.09866555426363208,-2.2157236881247115,-1.6565845540575466,-0.2533207914507669,0.947586138850192,0.7383165520196,1.0865135640480772,-0.5031975899562413,0.7652380223252254,,-0.4382067536946701,1.0854041790206619,-0.29471044215392006,-1.1458823671282072,0.9536044388312678,0.06677210904399357,0.545371477227819,-0.6153635555670182,0.18638162731998942,0.15996732211558543,-0.14378581113670416,1.203137671418829,0.19903669035677718,0.3853717628765593,0.2343629880868152,-0.4099168042580248,0.8531449853296161,0.18151880479849875,0.20876525126561396,-0.8752583837004658,0.4267269248049782,1.0252711090660658,0.7551070753568225,-0.36701477987443504,0.2641267055568306,-1.452245801253606,1.1400086305507142,-0.4622973292756417,0.9750338422067526,0.22797695500168977,0.3134796489492412,0.5920026520759948
